filename,file_size_bytes,frames,width,height,total_pixels,compression_level,drop_frames,reduce_colors,number_of_colors,optimize_transparency,undo_optimizations,resize_percent,target_width,target_height,elapsed_seconds,output_size_bytes
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,true,25,64,64,1.294090,761593
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,false,256,false,false,100,256,256,8.483798,10348812
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,false,25,64,64,1.277290,761593
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,false,true,75,192,192,6.144238,4030554
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,true,true,50,128,128,7.527820,2038497
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,true,25,64,64,1.564772,825877
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,true,50,128,128,3.423715,2634672
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,false,false,75,192,192,6.096833,4030554
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,true,false,50,128,128,7.466848,2038497
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,32,true,true,75,192,192,10.906318,2736322
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,false,50,128,128,3.435127,2634672
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,32,true,false,75,192,192,10.886949,2736322
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,false,true,100,256,256,8.388177,7001998
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,false,25,64,64,1.571091,825877
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,true,25,64,64,1.238973,825877
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,true,50,128,128,4.226202,3170336
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,false,false,100,256,256,8.358732,7001998
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,true,true,50,128,128,8.104778,2634590
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,true,75,192,192,6.826293,5324627
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,false,25,64,64,1.286910,825877
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,true,25,64,64,.790291,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,true,50,128,128,3.122783,3171274
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,false,256,true,true,75,192,192,15.016206,5880919
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,true,false,50,128,128,7.934532,2634590
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,false,50,128,128,4.206287,3170336
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,false,75,192,192,6.877444,5324627
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,false,50,128,128,3.090914,3171274
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,false,256,true,false,75,192,192,14.897907,5880919
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,true,50,128,128,2.166348,1603502
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,false,25,64,64,.860227,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,true,25,64,64,.721301,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,false,25,64,64,.676846,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,true,50,128,128,1.673571,1603513
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,true,100,256,256,9.912528,9192531
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,false,50,128,128,2.230894,1603502
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,32,true,true,100,256,256,16.685387,4672207
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,true,true,75,192,192,14.757957,4030523
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,true,75,192,192,6.126739,6261509
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,32,true,false,100,256,256,16.644041,4672207
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,false,false,100,256,256,9.829124,9192531
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,false,50,128,128,1.603952,1603513
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,true,25,64,64,.685775,214805
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,true,75,192,192,3.126870,3191925
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,false,75,192,192,6.076270,6261509
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,true,false,75,192,192,14.807513,4030523
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,false,25,64,64,.700866,214805
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,false,25,64,64,.560161,214805
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,true,25,64,64,.586527,214805
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,false,75,192,192,3.137080,3191925
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,true,100,256,256,4.357311,5322416
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,true,50,128,128,1.313230,730300
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,true,100,256,256,8.472470,10348812
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,false,50,128,128,1.303634,730300
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,true,50,128,128,2.743170,730300
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,false,false,100,256,256,4.375171,5322416
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,true,25,64,64,.811854,299369
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,true,75,192,192,2.564680,1419478
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,false,false,100,256,256,8.573530,10348812
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,false,50,128,128,2.794765,730300
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,false,25,64,64,.772239,299369
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,false,75,192,192,2.481124,1419478
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,true,75,192,192,7.717385,3009896
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,true,100,256,256,3.212681,2479770
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,true,25,64,64,.647045,299369
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,false,false,100,256,256,3.138431,2479770
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,false,25,64,64,.662495,299369
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,true,true,75,192,192,16.941321,5324549
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,true,50,128,128,1.682674,1048685
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,true,75,192,192,5.539635,1419478
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,false,75,192,192,7.668859,3009896
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,true,25,64,64,.823181,380823
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,false,50,128,128,1.662603,1048685
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,false,75,192,192,5.588760,1419478
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,true,50,128,128,3.826235,1048685
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,true,75,192,192,14.885466,5880919
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,true,false,75,192,192,16.936274,5324549
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,false,25,64,64,.828442,380823
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,true,75,192,192,3.101006,2078088
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,false,75,192,192,3.069608,2078088
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,false,50,128,128,3.771399,1048685
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,false,256,true,true,100,256,256,24.497760,10133893
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,false,256,true,false,100,256,256,24.350706,10133893
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,true,25,64,64,.703041,380823
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,false,25,64,64,.700466,380823
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,true,100,256,256,4.255474,3633797
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,true,100,256,256,8.459177,2479767
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,false,75,192,192,14.885374,5880919
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,false,false,100,256,256,4.240379,3633797
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,true,25,64,64,.808999,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,true,50,128,128,1.788923,1333985
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,true,100,256,256,12.600951,5218115
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,true,50,128,128,4.014369,1333937
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,false,50,128,128,1.813176,1333985
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,false,25,64,64,.810243,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,32,true,false,100,256,256,8.520222,2479767
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,true,25,64,64,.656527,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,false,256,true,false,100,256,256,12.389851,5218115
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,true,50,128,128,2.199671,1603502
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,true,true,100,256,256,24.103894,7001915
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,false,50,128,128,4.060635,1333937
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,false,25,64,64,.677822,414872
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,true,50,128,128,1.622931,1603513
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,true,75,192,192,3.576851,2726565
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,true,75,192,192,7.505233,2078076
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,true,25,64,64,.592049,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,64,true,false,100,256,256,23.954140,7001915
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,false,50,128,128,2.187729,1603502
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,false,75,192,192,7.487980,2078076
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,false,75,192,192,3.563877,2726565
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,false,50,128,128,1.606774,1603513
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,false,25,64,64,.566087,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,true,100,256,256,4.976999,4730707
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,true,25,64,64,.470291,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,true,50,128,128,1.462469,1073947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,false,25,64,64,.480217,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,true,50,128,128,1.113560,1073987
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,true,75,192,192,3.129589,3191925
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,false,50,128,128,1.471591,1073947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,false,50,128,128,1.088339,1073987
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,true,25,64,64,.469698,145009
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,false,false,100,256,256,5.045970,4730707
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,false,75,192,192,3.104251,3191925
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,false,25,64,64,.486041,145009
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,true,100,256,256,4.325245,5322416
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,true,25,64,64,.424346,145009
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,true,75,192,192,2.127802,2157073
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,false,75,192,192,2.115119,2157073
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,true,75,192,192,8.503752,2726559
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,false,false,100,256,256,4.297672,5322416
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,true,50,128,128,.893787,496882
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,true,50,128,128,1.806172,496882
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,false,25,64,64,.410659,145009
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,true,100,256,256,2.922765,3570245
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,false,false,100,256,256,2.952684,3570245
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,false,50,128,128,.894758,496882
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,false,50,128,128,1.810830,496882
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,true,75,192,192,1.696078,971720
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,true,25,64,64,.555586,202105
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,true,100,256,256,2.145526,1694241
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,true,100,256,256,12.105777,3632158
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,false,25,64,64,.551142,202105
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,false,75,192,192,8.590170,2726559
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,false,75,192,192,1.692737,971720
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,true,75,192,192,5.128846,2037723
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,true,25,64,64,.477714,202105
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,false,false,100,256,256,2.139201,1694241
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,true,75,192,192,3.745644,971712
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,64,true,false,100,256,256,12.040624,3632158
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,false,25,64,64,.458813,202105
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,true,75,192,192,7.612695,3009896
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,false,75,192,192,5.128781,2037723
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,true,50,128,128,1.158986,708447
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,false,75,192,192,3.748101,971712
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,false,75,192,192,7.612578,3009896
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,true,true,25,64,64,.572595,255251
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,false,50,128,128,1.156464,708447
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,true,50,128,128,2.586262,708441
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,true,false,25,64,64,.578833,255251
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,true,25,64,64,.484971,255251
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,true,100,256,256,24.313169,10133893
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,true,75,192,192,2.184061,1433926
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,false,50,128,128,2.614742,708441
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,true,true,100,256,256,28.029515,9192474
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,false,25,64,64,.500874,255251
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,false,75,192,192,2.183276,1433926
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,true,50,128,128,1.202677,901743
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,256,true,false,100,256,256,24.350864,10133893
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,true,100,256,256,5.786410,1693299
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,true,100,256,256,2.992932,2480185
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,false,50,128,128,1.196004,901743
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,true,true,25,64,64,.569146,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,false,false,100,256,256,2.987609,2480185
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,32,true,false,100,256,256,5.833449,1693299
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,true,false,25,64,64,.595276,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,true,25,64,64,.476124,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,true,true,50,128,128,2.839172,901743
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,true,100,256,256,8.423747,3484382
199707_256_x_256.gif,12686444,214,256,256,14024704,100,none,true,128,true,false,100,256,256,28.121055,9192474
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,true,75,192,192,2.503395,1847947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,true,true,50,128,128,1.583205,1073947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,true,false,50,128,128,2.862667,901743
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,false,25,64,64,.512864,277471
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,false,75,192,192,2.519531,1847947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,true,50,128,128,1.182248,1073987
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,true,true,25,64,64,.462902,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,true,false,50,128,128,1.578486,1073947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,true,75,192,192,5.330527,1433926
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,false,256,true,false,100,256,256,8.511856,3484382
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,false,50,128,128,1.147124,1073987
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,false,75,192,192,5.279065,1433926
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,true,100,256,256,14.243941,4725311
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,true,false,25,64,64,.450729,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,true,100,256,256,3.496415,3186619
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,true,true,50,128,128,1.099909,808764
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,false,false,100,256,256,3.520044,3186619
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,true,25,64,64,.390421,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,true,75,192,192,2.195168,2157073
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,false,25,64,64,.376881,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,true,50,128,128,.866458,808794
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,true,false,50,128,128,1.111873,808764
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,true,25,64,64,.376161,108319
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,false,50,128,128,.854028,808794
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,false,75,192,192,2.170723,2157073
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,128,true,false,100,256,256,14.281161,4725311
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,false,25,64,64,.382856,108319
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,true,100,256,256,12.696165,5218115
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,true,100,256,256,3.097293,3570245
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,true,75,192,192,1.647188,1627510
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,true,25,64,64,.345886,108319
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n2,true,256,true,false,100,256,256,12.657591,5218115
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,true,50,128,128,.712082,370745
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,false,false,100,256,256,3.083166,3570245
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,false,75,192,192,1.672365,1627510
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,false,25,64,64,.342252,108319
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,true,50,128,128,1.453117,370745
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,true,100,256,256,2.293659,2670220
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,false,50,128,128,.698497,370745
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,true,true,75,192,192,6.038356,1847947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,false,50,128,128,1.448917,370745
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,true,true,25,64,64,.462509,152493
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,true,75,192,192,1.295406,728018
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,false,false,100,256,256,2.283084,2670220
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,128,true,false,75,192,192,6.030318,1847947
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,true,100,256,256,1.619005,1263916
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,true,false,25,64,64,.447952,152493
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,false,75,192,192,1.285465,728018
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,true,100,256,256,8.416313,2470357
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,true,25,64,64,.382124,152493
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,false,false,100,256,256,1.600317,1263916
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,true,true,75,192,192,5.334770,2037723
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,false,25,64,64,.402589,152493
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,64,true,false,100,256,256,8.440234,2470357
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,true,true,75,192,192,3.942518,1522994
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,true,50,128,128,.903854,535155
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,true,75,192,192,2.921580,728018
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,true,true,25,64,64,.477222,190590
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n3,true,256,true,false,75,192,192,5.321184,2037723
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,false,256,true,false,75,192,192,3.944832,1522994
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,false,50,128,128,.902538,535155
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,false,75,192,192,2.894130,728018
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,true,false,25,64,64,.463953,190590
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,true,true,50,128,128,2.004132,535155
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,false,true,25,64,64,.397801,190590
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,true,75,192,192,1.761205,1084601
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,false,false,25,64,64,.390460,190590
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,true,false,50,128,128,2.057244,535155
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,false,75,192,192,1.768529,1084601
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,false,true,50,128,128,.974146,673334
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,256,true,true,25,64,64,.451106,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,true,100,256,256,2.360591,1849646
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,false,false,50,128,128,.990502,673334
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,64,false,false,100,256,256,2.383138,1849646
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,true,100,256,256,4.532937,1263772
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,256,true,false,25,64,64,.467013,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,true,true,50,128,128,2.261123,673311
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,256,true,true,50,128,128,1.236666,808764
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,256,false,true,25,64,64,.384125,207856
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,32,true,false,100,256,256,4.532701,1263772
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,true,false,50,128,128,2.276772,673311
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,128,false,true,75,192,192,1.985814,1380416
199707_256_x_256.gif,12686444,214,256,256,14024704,100,n4,true,256,false,false,25,64,64,.395832,207856
